nid,title,author,date,content,company,content_clean,sentiment
425542959,화려한 닉스 우중충한 삼전,Hannah,2026.07.15 10:38,"속터진다 주주들,,",삼성전자,"속터진다 주주들,,",안티
425542930,.....,냠이양음oddy,2026.07.15 10:38,"신용털려서
개미들 복수하려고
인버스 탔나?",삼성전자,신용털려서 개미들 복수하려고 인버스 탔나?,안티
425542921,ADR이 리스크도 있다고 한다,관세음보살7,2026.07.15 10:37,"미국 당국의 간섭을 받아야 한다는 것
징벌적 과징금 그런거 걸리면 박살
미국 당국이 조사를 한다고 요청하면 기술 자료도 넘겨야 한다고
회사 기밀도 넘어갈 수 있단다
이런 여러 껄끄러운 문제도 있어서
굳이 그걸 감수하면서까지 상장할 이유를 느끼지 못한다고
갈수록 미국도 막무가내로 나오는 형국이라서
개인적 생각으로도 안하는게 맞는 것 같다
다만 미국에 별도 법인을 만들어서
낮은 수준의 기술이 들어가는 공장도 미국에 여러개 짓고
그후 그 미국 현지 법인 회사를
미국 증시에 상장시키는 정도는 필요해보인다
이건 남한 공산화를 대비해서 꼭 필요한거지
여차하면 한국 기술과 인재들을
미국으로 옮길 수 있는 기반을 미리 마련해두어야 한다는 것",삼성전자,미국 당국의 간섭을 받아야 한다는 것 징벌적 과징금 그런거 걸리면 박살 미국 당국이 조사를 한다고 요청하면 기술 자료도 넘겨야 한다고 회사 기밀도 넘어갈 수 있단다 이런 여러 껄끄러운 문제도 있어서 굳이 그걸 감수하면서까지 상장할 이유를 느끼지 못한다고 갈수록 미국도 막무가내로 나오는 형국이라서 개인적 생각으로도 안하는게 맞는 것 같다 다만 미국에 별도 법인을 만들어서 낮은 수준의 기술이 들어가는 공장도 미국에 여러개 짓고 그후 그 미국 현지 법인 회사를 미국 증시에 상장시키는 정도는 필요해보인다 이건 남한 공산화를 대비해서 꼭 필요한거지 여차하면 한국 기술과 인재들을 미국으로 옮길 수 있는 기반을 미리 마련해두어야 한다는 것,중립
425542913,찬티 / 안티들 보시오,본수원갈비,2026.07.15 10:37,"님들 말에 귀기울여서 선동당해 팔앗다가 눈물로 안좋은 선택이라도 한다면
양심의 가책 안느낌?
최소한 선동은 하지마라 역겹다..
안티던 찬티던 선동하는것들이 문제임 정말",삼성전자,님들 말에 귀기울여서 선동당해 팔앗다가 눈물로 안좋은 선택이라도 한다면 양심의 가책 안느낌? 최소한 선동은 하지마라 역겹다.. 안티던 찬티던 선동하는것들이 문제임 정말,중립
425542907,삼성전자빼고 다 살아남. 삼전은 잡주임,sinbad,2026.07.15 10:37,잡주여 잡주,삼성전자,잡주여 잡주,안티
425542894,역시 하이닉스의 반 오르고 내릴 때는 2배 내리는 삼전,코스피8천가자,2026.07.15 10:37,ㅡㅡ 하닉으로 갈아탔어야하는데,삼성전자,하닉으로 갈아탔어야하는데,안티
425542859,본전만 와라 물타서 본전 코 앞이네,조정끝84,2026.07.15 10:37,이제 뒤도 돌아보지말고 주식하지밀자 집안 말아먹기 딱 좋은게 주식이다.,삼성전자,이제 뒤도 돌아보지말고 주식하지밀자 집안 말아먹기 딱 좋은게 주식이다.,안티
425542799,지배구조 정리해서 미국ADR상장시켜라 삼성은 그래야 장난질 손 덜타고 주주들 돈지킨다!,바텐더,2026.07.15 10:37,"외인 놀이터 장난질에 조금은 버틸라믄 차라리 ADR 상장 시키는게 나을듯하다!
주주배당은 코딱지 노란봉투법 노조는 코끼리만큼 가져가니 에효~~",삼성전자,외인 놀이터 장난질에 조금은 버틸라믄 차라리 ADR 상장 시키는게 나을듯하다! 주주배당은 코딱지 노란봉투법 노조는 코끼리만큼 가져가니 에효,중립
425542770,삼전만 왜케 못가냐..,돈좀만져보자개미들아,2026.07.15 10:37,"다른건 전부 다시 60일선 위로 올렸는데
삼전만 왜이러냐 진짜.
널 탄 내 잘못인가",삼성전자,다른건 전부 다시 60일선 위로 올렸는데 삼전만 왜이러냐 진짜. 널 탄 내 잘못인가,안티
425542711,분명히 말했다,광은,2026.07.15 10:36,오늘 느낌 점점 쌔하다,삼성전자,오늘 느낌 점점 쌔하다,찬티
425542705,ㅎㅎ상승전환인데,투자20년,2026.07.15 10:36,다들 레버리지로갔나? 정신못차렸네. 폭락했으면좋겠다,삼성전자,다들 레버리지로갔나? 정신못차렸네. 폭락했으면좋겠다,안티
425542703,ㅋㅋㅋㅋ 또또또,차칸뚱이야,2026.07.15 10:36,안봐도 비디오지 ㅋㄱㄱ,삼성전자,안봐도 비디오지,찬티
425542683,언제부터 삼전이 하닉 따까리였냐,루비언니,2026.07.15 10:36,삼전도 한 번 치고나가보자!!!,삼성전자,삼전도 한 번 치고나가보자!!!,찬티
425542664,연기금,조금먹자,2026.07.15 10:36,발목 잡고 있네,삼성전자,발목 잡고 있네,안티
425542652,10프로,반도체상승시작,2026.07.15 10:36,까지는 가야한다,삼성전자,까지는 가야한다,찬티
425542645,세력들 전부 다 털고 나가네 ~반도체 악재는 이제 시작인거를 명심~~다음주 20만원 이하간다~~,Kigttu,2026.07.15 10:36,"지금 물리면 50% 폭락이다~
반도체 악재 이제 초입구간
이라는걸 명심",삼성전자,지금 물리면 50 폭락이다 반도체 악재 이제 초입구간 이라는걸 명심,안티
425542629,연개금이,우리오크,2026.07.15 10:36,패대기 치는 한 삼전에 상승은 없다,삼성전자,패대기 치는 한 삼전에 상승은 없다,안티
425542619,계단식 하락ㄷㄷ 갈아타길 잘했네..,토스수익상위오프로1,2026.07.15 10:36,혹시나 했는데 역시나..ㄷㄷ,삼성전자,혹시나 했는데 역시나..,안티
425542585,신용 아직 덜 털렸다,코알라,2026.07.15 10:35,오후 깊숙히 찌를거다,삼성전자,오후 깊숙히 찌를거다,찬티
425542577,미중전쟁 중국4분할 지역. 만주분리독립 현실이 되길.!,골든크로스상한가,2026.07.15 10:35,"미·중 패권 전쟁으로 인한 '중국 4분할'은 현실화된 정책이 아니라, 주로 서구의 지정학 분석가들이나 가상역사(Alternate History) 시뮬레이션에서 다루는 가설적 시나리오입니다. 이는 미국 중심의 대중국 봉쇄 및 압박 전략이 극단으로 치달을 때 제기되는 예측입니다.
주요 가상 시나리오의 핵심 내용은 다음과 같습니다.
분할의 명분: 중국의 과도한 팽창을 막고, 티베트·신장위구르 등의 독립 요구를 수용하여 중국을 다수의 약소국으로 쪼개는 전략입니다.
4분할 권역: 보통 만주, 북중국, 남중국, 쓰촨성(내륙) 등으로 영토를 분리하는 방식이 언급됩니다.
실제 상황과의 괴리
현재 국제 정치는 이러한 분할보다는 경제적·기술적 디커플링(탈동조화)과 장기적인 패권 경쟁에 초점이 맞춰져 있습니다. 중국은 강력한 중앙통제력과 군사력을 유지하고 있어, 내부 붕괴나 외부 무력 개입을 통한 영토 분할 가능성은 극히 희박하다는 것이 전문가들의 중론입니다.",삼성전자,"미 중 패권 전쟁으로 인한 중국 4분할 은 현실화된 정책이 아니라, 주로 서구의 지정학 분석가들이나 가상역사 Alternate History 시뮬레이션에서 다루는 가설적 시나리오입니다. 이는 미국 중심의 대중국 봉쇄 및 압박 전략이 극단으로 치달을 때 제기되는 예측입니다. 주요 가상 시나리오의 핵심 내용은 다음과 같습니다. 분할의 명분 중국의 과도한 팽창을 막고, 티베트 신장위구르 등의 독립 요구를 수용하여 중국을 다수의 약소국으로 쪼개는 전략입니다. 4분할 권역 보통 만주, 북중국, 남중국, 쓰촨성 내륙 등으로 영토를 분리하는 방식이 언급됩니다. 실제 상황과의 괴리 현재 국제 정치는 이러한 분할보다는 경제적 기술적 디커플링 탈동조화 과 장기적인 패권 경쟁에 초점이 맞춰져 있습니다. 중국은 강력한 중앙통제력과 군사력을 유지하고 있어, 내부 붕괴나 외부 무력 개입을 통한 영토 분할 가능성은 극히 희박하다는 것이 전문가들의 중론입니다.",중립
425542495,주가 관리 자알~ 한다.,행복한주도주승부사,2026.07.15 10:35,드러워서 나같아도 오늘 내팽개쳣다. cb 회사실적 보고 가치보고 투자는 커녕 단타 도박판이네 cb,삼성전자,드러워서 나같아도 오늘 내팽개쳣다. cb 회사실적 보고 가치보고 투자는 커녕 단타 도박판이네 cb,안티
425542447,딱 1등따리 반 따라가네 ㅋㅋ,YOU79FIRST,2026.07.15 10:35,"삼송 2등따리가 딱 1등따리 반 따라가네
그럼 초초초초초초초초초 기업 노조의 성과금도 반만 주면 되는거임?",삼성전자,삼송 2등따리가 딱 1등따리 반 따라가네 그럼 초초초초초초초초초 기업 노조의 성과금도 반만 주면 되는거임?,찬티
425542440,V 상승 진행중,완벽한세력비평가,2026.07.15 10:34,"30만원대 이상 주식이다
지금 가격대 몇년안에 절대 안온다",삼성전자,30만원대 이상 주식이다 지금 가격대 몇년안에 절대 안온다,찬티
425542437,하닉의 반도 아니라,눈치챈원칙탐험가,2026.07.15 10:34,"반의 반도 못 가노...
혈압만 올리냐?
hlb 개 잡주도 상갔는데",삼성전자,반의 반도 못 가노... 혈압만 올리냐? hlb 개 잡주도 상갔는데,안티
425542425,지금 반도체로 전세계에 흥분이 전유럽까지 확대중입니다,wwwkanzocokr,2026.07.15 10:34,"큰기대해도 무방합니다
무조건가즈아 입니다 ㅋㅋ ㅋㅋㅋ",삼성전자,큰기대해도 무방합니다 무조건가즈아 입니다,찬티
425542423,미련갖지말고 튀어!,부루도꾸,2026.07.15 10:34,"오늘 상승하니 좀 그렇지?
빨리 손절하고 튈 기회를 주는거야!
도망가는것이 그나마 돈따는것!
에버러지 상장폐지전까지는 오락가락한다!",삼성전자,오늘 상승하니 좀 그렇지? 빨리 손절하고 튈 기회를 주는거야! 도망가는것이 그나마 돈따는것! 에버러지 상장폐지전까지는 오락가락한다!,안티
425542375,삼성 머냐?,멋쥔넘,2026.07.15 10:34,"하이닉스 대장자리 내주고
주가도 비실비실
삼성 언제부터 이랬냐?
10~15%가있어야하는거 아니냐?",삼성전자,하이닉스 대장자리 내주고 주가도 비실비실 삼성 언제부터 이랬냐? 10 15 가있어야하는거 아니냐?,안티
425542361,모지리,슈밤,2026.07.15 10:34,이재용이가 시키드나 외국인한테 놀아 난 모지리,삼성전자,이재용이가 시키드나 외국인한테 놀아 난 모지리,안티
425542360,시총 따라잡히는 속도는 5G급 ㅋㅋㅋㅋㅋ,형들바라기,2026.07.15 10:34,국내 대장주 삼전이 어쩌다 이리 되었노,삼성전자,국내 대장주 삼전이 어쩌다 이리 되었노,안티
425542345,반도체 조정 끝?,go022111,2026.07.15 10:34,"내가 하나 소스 알려줄까?
11월 중간선거다.
7월말 또는 8월부터 현금 살포한단다.
미리 사놔라 ㅎㅎ",삼성전자,내가 하나 소스 알려줄까? 11월 중간선거다. 7월말 또는 8월부터 현금 살포한단다. 미리 사놔라,찬티
425542284,익절 감사,죽음의20선,2026.07.15 10:34,"120선주변에는 단타해야지
20일선 밑으로 내려야되니까
낼 하락한다",삼성전자,120선주변에는 단타해야지 20일선 밑으로 내려야되니까 낼 하락한다,안티
425542266,주가 꼬라지 사기냐? 대국민 뒤통수냐,RYXGN,2026.07.15 10:33,특별배당도 없는 대국민 사기주식,삼성전자,특별배당도 없는 대국민 사기주식,안티
425542198,종가 292500 돌파해라 난 디비잔다,일단가,2026.07.15 10:33,"30만원 넘기면 땡유
가즈아 60만원",삼성전자,30만원 넘기면 땡유 가즈아 60만원,찬티
425542185,기술적 반등. 오후장 와르르,천성지기,2026.07.15 10:33,보면 압니다.,삼성전자,보면 압니다.,중립
425542175,매도,가치투자전도사팀장,2026.07.15 10:33,쳐라 ~~~,삼성전자,쳐라,찬티
425542122,최소한 지수만큼은 올라가야 하는거 아님?,본수원갈비,2026.07.15 10:33,히마리가 없냐..,삼성전자,히마리가 없냐..,중립
425542102,포모증상에 뇌 전치4주,sjd,2026.07.15 10:32,주식 병주고 약주고 병폐가큰듯,삼성전자,주식 병주고 약주고 병폐가큰듯,안티
425542100,삼전,G0M,2026.07.15 10:32,추가 상승 나온다 한들 240분봉 20선 맞고 떨어지면서 하락추세인데 그 위에서 왜 사는 거임요?,삼성전자,추가 상승 나온다 한들 240분봉 20선 맞고 떨어지면서 하락추세인데 그 위에서 왜 사는 거임요?,안티
425542099,안티 XX 들아 다시 15만 삼전 간다며 시X 니네때매 모니터 부쉈다,공부파매매수익자매,2026.07.15 10:32,"신용이랑 10년동안 열심히 모은 자금 박아서 삼전 30만에 탔다가
계속 떨어지길래 어제 울면서 팔았다
종토방 계속 보는데 니네가 15만 간다며 무조건 정리하라며
이게 뭐냐 오늘 개떡상이다
화가나서 모니터 꼴보기도 싫어서 박살내고 폰으로 쓴다
진짜 니네 말을 믿는게 아니였는데 내 인생은 왜이럴까",삼성전자,신용이랑 10년동안 열심히 모은 자금 박아서 삼전 30만에 탔다가 계속 떨어지길래 어제 울면서 팔았다 종토방 계속 보는데 니네가 15만 간다며 무조건 정리하라며 이게 뭐냐 오늘 개떡상이다 화가나서 모니터 꼴보기도 싫어서 박살내고 폰으로 쓴다 진짜 니네 말을 믿는게 아니였는데 내 인생은 왜이럴까,안티
425542091,"외인이 밑에서 많이 먹었으니, 이제 위로 먹을거다.",apple30,2026.07.15 10:32,"외인들 한 50만원까지 올리고 또 수익실현 하겠지.
그때 능력 것 먹고 나와라.
한 2달 걸릴 거다.",삼성전자,외인들 한 50만원까지 올리고 또 수익실현 하겠지. 그때 능력 것 먹고 나와라. 한 2달 걸릴 거다.,찬티
425541987,팔사람은 파셔요 팔아야 수익이 납니다,안티샌드백효과만점,2026.07.15 10:32,전 아직 본전까지 많이 남았네요,삼성전자,전 아직 본전까지 많이 남았네요,중립
